firm_name,fiscal_year,source_file,folder_name,file_name
Infineon,2021,/Users/paulkoslowsky/Github/Jakop/Data/Infineon/Infineon_2021.pdf,Infineon,Infineon_2021.pdf
Infineon,2022,/Users/paulkoslowsky/Github/Jakop/Data/Infineon/Infineon_2022.pdf,Infineon,Infineon_2022.pdf
Infineon,2023,/Users/paulkoslowsky/Github/Jakop/Data/Infineon/Infineon_2023.pdf,Infineon,Infineon_2023.pdf
Infineon,2024,/Users/paulkoslowsky/Github/Jakop/Data/Infineon/Infineon_2024.pdf,Infineon,Infineon_2024.pdf
Infineon,2025,/Users/paulkoslowsky/Github/Jakop/Data/Infineon/Infineon_2025.pdf,Infineon,Infineon_2025.pdf
